date,year,month,tmax,tmin,prec
1982-08-08,1982,8,31.2,22.2,1.8
1982-08-09,1982,8,26.3,20.5,0.0
1982-08-10,1982,8,31.6,26.3,0.0
1982-08-11,1982,8,28.0,20.2,1.2
1982-08-12,1982,8,30.3,21.9,0.5
1982-08-13,1982,8,33.3,26.8,0.6
1982-08-14,1982,8,32.5,22.5,0.9
1982-08-15,1982,8,28.0,19.0,0.3
1982-08-16,1982,8,26.6,15.8,2.0
1982-08-17,1982,8,28.2,19.4,0.0
1982-08-18,1982,8,28.0,19.7,1.2
1982-08-19,1982,8,26.0,19.2,0.1
1982-08-20,1982,8,26.0,19.6,0.3
1982-08-21,1982,8,24.2,13.7,1.0
1982-08-22,1982,8,28.0,19.5,0.3
1982-08-23,1982,8,23.1,15.6,0.0
1982-08-24,1982,8,28.3,22.4,0.0
1982-08-25,1982,8,23.0,16.4,0.4
1982-08-26,1982,8,26.1,17.5,0.3
1982-08-27,1982,8,26.1,17.2,0.6
1982-08-28,1982,8,25.0,18.4,0.0
1982-08-29,1982,8,25.9,16.3,0.7
1982-08-30,1982,8,30.0,22.8,0.0
1982-08-31,1982,8,23.5,16.6,0.1
1982-09-01,1982,9,17.6,9.5,0.0
1982-09-02,1982,9,24.6,17.0,0.0
1982-09-03,1982,9,24.4,16.9,0.0
1982-09-04,1982,9,18.6,11.3,0.6
1982-09-05,1982,9,18.8,8.9,0.7
1982-09-06,1982,9,20.2,11.2,0.5
1982-09-07,1982,9,23.6,17.7,0.2
1982-09-08,1982,9,21.7,13.7,0.3
1982-09-09,1982,9,21.3,13.9,0.4
1982-09-10,1982,9,18.9,12.8,0.2
1982-09-11,1982,9,18.3,11.1,0.0
1982-09-12,1982,9,19.2,13.7,0.0
1982-09-13,1982,9,21.9,15.5,1.0
1982-09-14,1982,9,21.5,14.7,0.0
1982-09-15,1982,9,15.3,6.9,0.0
1982-09-16,1982,9,17.7,8.5,1.1
1982-09-17,1982,9,13.4,7.4,0.5
1982-09-18,1982,9,19.0,10.0,0.0
1982-09-19,1982,9,21.3,13.1,0.0
1982-09-20,1982,9,21.5,11.7,0.0
1982-09-21,1982,9,23.5,13.3,0.0
1982-09-22,1982,9,21.4,12.6,0.4
1982-09-23,1982,9,18.7,10.5,0.0
1982-09-24,1982,9,21.2,11.1,0.2
1982-09-25,1982,9,24.8,17.4,0.0
1982-09-26,1982,9,23.1,15.0,0.2
1982-09-27,1982,9,23.8,17.9,0.0
1982-09-28,1982,9,19.9,9.4,0.8
1982-09-29,1982,9,24.2,17.1,0.5
1982-09-30,1982,9,13.9,5.8,0.0
1982-10-01,1982,10,15.1,5.6,18.9
1982-10-02,1982,10,9.0,-0.4,7.0
1982-10-03,1982,10,9.0,2.0,6.4
1982-10-04,1982,10,8.8,2.3,32.2
1982-10-05,1982,10,9.0,1.8,0
1982-10-06,1982,10,17.2,8.4,2.8
1982-10-07,1982,10,10.1,0.7,3.6
1982-10-08,1982,10,13.6,8.1,4.4
1982-10-09,1982,10,12.9,5.8,9.8
1982-10-10,1982,10,9.6,2.0,0
1982-10-11,1982,10,17.5,9.6,5.4
1982-10-12,1982,10,15.2,8.0,3.1
1982-10-13,1982,10,13.8,3.0,20.1
1982-10-14,1982,10,12.0,5.6,19.1
1982-10-15,1982,10,15.4,3.8,0
1982-10-16,1982,10,9.6,1.2,12.5
1982-10-17,1982,10,13.7,5.3,12.0
1982-10-18,1982,10,10.4,3.1,8.4
1982-10-19,1982,10,6.8,-4.2,0
1982-10-20,1982,10,16.7,8.3,1.2
1982-10-21,1982,10,10.0,0.6,13.8
1982-10-22,1982,10,19.3,14.3,12.6
1982-10-23,1982,10,14.0,9.7,0
1982-10-24,1982,10,16.5,8.1,3.1
1982-10-25,1982,10,10.8,2.9,0
1982-10-26,1982,10,12.6,4.3,17.5
1982-10-27,1982,10,11.2,3.0,15.0
1982-10-28,1982,10,12.6,4.6,10.0
1982-10-29,1982,10,13.8,10.3,9.4
1982-10-30,1982,10,13.0,6.9,6.2
1982-10-31,1982,10,11.8,2.5,6.7
1982-11-01,1982,11,6.3,0.3,10.9
1982-11-02,1982,11,5.4,-5.8,8.0
1982-11-03,1982,11,6.4,-0.4,4.8
1982-11-04,1982,11,11.5,3.9,4.7
1982-11-05,1982,11,10.2,2.8,8.0
1982-11-06,1982,11,9.7,-0.3,12.9
1982-11-07,1982,11,3.3,-4.0,74.5
1982-11-08,1982,11,5.6,-6.3,11.2
1982-11-09,1982,11,8.1,-2.0,22.6
1982-11-10,1982,11,5.5,-3.1,36.7
1982-11-11,1982,11,10.6,3.0,67.2
1982-11-12,1982,11,9.3,0.6,27.5
1982-11-13,1982,11,8.1,0.5,0
1982-11-14,1982,11,5.6,-3.8,51.1
1982-11-15,1982,11,5.6,-2.1,17.3
1982-11-16,1982,11,10.5,2.5,8.8
1982-11-17,1982,11,2.6,-4.8,12.8
1982-11-18,1982,11,11.5,4.1,0
1982-11-19,1982,11,10.5,3.0,105.8
1982-11-20,1982,11,9.0,3.3,2.2
1982-11-21,1982,11,8.9,-0.7,12.6
1982-11-22,1982,11,5.2,-1.0,4.3
1982-11-23,1982,11,10.5,3.0,25.8
1982-11-24,1982,11,1.2,-5.8,62.7
1982-11-25,1982,11,6.5,-2.4,91.6
1982-11-26,1982,11,8.0,0.4,0
1982-11-27,1982,11,2.0,-3.5,26.6
1982-11-28,1982,11,7.1,-0.6,15.0
1982-11-29,1982,11,3.5,-5.4,33.5
1982-11-30,1982,11,6.6,-1.4,0
1982-12-01,1982,12,6.4,-0.1,30.4
1982-12-02,1982,12,1.7,-4.7,13.7
1982-12-03,1982,12,5.1,-1.6,10.4
1982-12-04,1982,12,4.3,-3.6,32.4
1982-12-05,1982,12,10.7,1.2,48.8
1982-12-06,1982,12,5.6,0.5,13.3
1982-12-07,1982,12,-4.2,-11.5,23.9
1982-12-08,1982,12,3.8,-3.5,18.6
1982-12-09,1982,12,9.4,1.7,0
1982-12-10,1982,12,6.7,-0.3,148.4
1982-12-11,1982,12,0.6,-6.9,8.9
1982-12-12,1982,12,4.9,-1.9,45.0
1982-12-13,1982,12,6.8,-2.8,22.5
1982-12-14,1982,12,0.0,-11.0,21.7
1982-12-15,1982,12,5.2,-5.5,29.2
1982-12-16,1982,12,7.5,0.1,5.5
1982-12-17,1982,12,4.1,-4.5,66.2
1982-12-18,1982,12,9.2,4.4,0.1
1982-12-19,1982,12,3.3,-6.0,41.1
1982-12-20,1982,12,6.6,-0.5,5.5
1982-12-21,1982,12,4.0,-6.2,45.0
1982-12-22,1982,12,6.6,1.1,0
1982-12-23,1982,12,3.8,-6.7,30.6
1982-12-24,1982,12,-1.3,-8.7,5.6
1982-12-25,1982,12,6.9,-0.0,16.2
1982-12-26,1982,12,2.7,-3.9,6.5
1982-12-27,1982,12,6.7,-2.6,62.4
1982-12-28,1982,12,8.2,1.0,81.1
1982-12-29,1982,12,2.1,-6.7,17.1
1982-12-30,1982,12,5.9,-0.7,88.6
1982-12-31,1982,12,10.1,1.4,35.0
1983-01-01,1983,1,5.9,-4.9,69.0
1983-01-02,1983,1,8.4,1.4,20.4
1983-01-03,1983,1,14.0,6.2,8.7
1983-01-04,1983,1,6.5,1.2,39.6
1983-01-05,1983,1,9.1,0.5,73.8
1983-01-06,1983,1,6.5,-3.4,4.3
1983-01-07,1983,1,8.3,2.9,18.3
1983-01-08,1983,1,3.0,-5.3,5.9
1983-01-09,1983,1,11.8,6.7,10.2
1983-01-10,1983,1,9.6,0.1,10.1
1983-01-11,1983,1,9.8,4.8,38.3
1983-01-12,1983,1,4.3,-3.4,4.6
1983-01-13,1983,1,11.6,3.2,0
1983-01-14,1983,1,6.5,-4.5,95.1
1983-01-15,1983,1,6.8,-1.0,4.9
1983-01-16,1983,1,5.2,-3.4,55.9
1983-01-17,1983,1,8.2,1.3,0
1983-01-18,1983,1,8.4,-2.9,18.5
1983-01-19,1983,1,-2.5,-10.2,64.4
1983-01-20,1983,1,12.8,4.1,26.7
1983-01-21,1983,1,10.9,2.2,5.0
1983-01-22,1983,1,7.2,1.5,15.5
1983-01-23,1983,1,2.4,-7.9,31.7
1983-01-24,1983,1,10.6,2.6,123.2
1983-01-25,1983,1,9.3,1.1,44.8
1983-01-26,1983,1,3.1,-7.7,6.7
1983-01-27,1983,1,8.1,-2.7,8.3
1983-01-28,1983,1,7.5,-1.5,35.5
1983-01-29,1983,1,8.0,-2.1,58.4
1983-01-30,1983,1,7.8,1.2,68.1
1983-01-31,1983,1,9.1,-1.7,58.1
1983-02-01,1983,2,7.7,-3.4,6.2
1983-02-02,1983,2,14.4,8.6,11.7
1983-02-03,1983,2,14.0,4.8,25.1
1983-02-04,1983,2,14.4,6.5,2.9
1983-02-05,1983,2,6.4,-1.6,0
1983-02-06,1983,2,9.3,0.0,10.6
1983-02-07,1983,2,11.0,1.9,6.0
1983-02-08,1983,2,10.2,0.2,2.3
1983-02-09,1983,2,16.0,9.7,9.8
1983-02-10,1983,2,15.2,5.2,0
1983-02-11,1983,2,17.6,7.5,35.8
1983-02-12,1983,2,13.0,1.4,25.3
1983-02-13,1983,2,14.9,8.6,8.5
1983-02-14,1983,2,8.1,0.5,9.0
1983-02-15,1983,2,16.9,10.3,6.1
1983-02-16,1983,2,15.3,7.4,0
1983-02-17,1983,2,12.5,5.3,10.8
1983-02-18,1983,2,15.3,5.3,0.5
1983-02-19,1983,2,10.2,-1.0,2.6
1983-02-20,1983,2,15.0,9.0,11.2
1983-02-21,1983,2,10.3,1.2,6.5
1983-02-22,1983,2,13.9,5.6,0
1983-02-23,1983,2,13.7,7.4,5.6
1983-02-24,1983,2,8.8,1.1,3.5
1983-02-25,1983,2,16.7,8.8,52.1
1983-02-26,1983,2,14.2,7.0,23.5
1983-02-27,1983,2,9.7,-0.3,0
1983-02-28,1983,2,15.0,8.6,5.1
1983-03-01,1983,3,20.8,10.6,0
1983-03-02,1983,3,22.5,15.5,0.8
1983-03-03,1983,3,19.6,10.1,0
1983-03-04,1983,3,13.6,7.4,0.9
1983-03-05,1983,3,21.1,11.3,5.1
1983-03-06,1983,3,24.4,17.0,2.4
1983-03-07,1983,3,22.3,13.3,0.7
1983-03-08,1983,3,21.7,12.8,0
1983-03-09,1983,3,25.4,19.4,1.0
1983-03-10,1983,3,19.3,12.3,0
1983-03-11,1983,3,19.3,11.7,0.5
1983-03-12,1983,3,16.8,8.1,0
1983-03-13,1983,3,19.2,8.9,0
1983-03-14,1983,3,20.1,10.3,2.5
1983-03-15,1983,3,19.6,12.8,0
1983-03-16,1983,3,18.9,9.4,3.2
1983-03-17,1983,3,17.2,9.1,4.1
1983-03-18,1983,3,17.4,8.0,4.7
1983-03-19,1983,3,20.9,12.5,0
1983-03-20,1983,3,19.3,10.4,4.3
1983-03-21,1983,3,18.7,10.4,0
1983-03-22,1983,3,18.0,9.8,9.2
1983-03-23,1983,3,18.9,12.1,7.1
1983-03-24,1983,3,14.6,6.3,1.5
1983-03-25,1983,3,25.7,17.6,0
1983-03-26,1983,3,15.2,9.3,3.8
1983-03-27,1983,3,13.9,6.4,0
1983-03-28,1983,3,24.5,17.4,0
1983-03-29,1983,3,22.9,15.4,7.5
1983-03-30,1983,3,18.6,11.7,0
1983-03-31,1983,3,17.3,6.8,3.4
1983-04-01,1983,4,30.4,25.1,6.1
1983-04-02,1983,4,30.5,19.7,31.7
1983-04-03,1983,4,30.1,22.0,0
1983-04-04,1983,4,26.3,19.6,0
1983-04-05,1983,4,29.1,20.2,22.7
1983-04-06,1983,4,25.8,17.0,3.4
1983-04-07,1983,4,30.0,23.6,11.3
1983-04-08,1983,4,29.1,18.9,38.1
1983-04-09,1983,4,27.8,20.9,0
1983-04-10,1983,4,32.3,24.8,5.8
1983-04-11,1983,4,30.5,22.3,2.3
1983-04-12,1983,4,29.5,21.8,9.4
1983-04-13,1983,4,28.6,22.5,23.2
1983-04-14,1983,4,29.3,22.0,5.2
1983-04-15,1983,4,32.1,26.7,0.9
1983-04-16,1983,4,30.5,23.9,0
1983-04-17,1983,4,26.9,17.8,10.4
1983-04-18,1983,4,30.0,24.0,0.9
1983-04-19,1983,4,29.1,19.3,0
1983-04-20,1983,4,27.3,18.9,16.3
1983-04-21,1983,4,28.9,22.5,0
1983-04-22,1983,4,31.0,22.7,16.4
1983-04-23,1983,4,27.2,19.0,11.7
1983-04-24,1983,4,26.7,17.9,8.6
1983-04-25,1983,4,28.0,18.5,6.8
1983-04-26,1983,4,26.7,20.1,0
1983-04-27,1983,4,30.6,22.6,0.9
1983-04-28,1983,4,32.7,22.9,6.2
1983-04-29,1983,4,25.4,16.0,0
1983-04-30,1983,4,29.0,21.9,10.7
1983-05-01,1983,5,31.8,21.7,30.6
1983-05-02,1983,5,32.7,25.3,0
1983-05-03,1983,5,33.0,24.7,27.2
1983-05-04,1983,5,38.2,28.5,8.6
1983-05-05,1983,5,33.0,24.0,29.9
1983-05-06,1983,5,37.5,30.8,60.4
1983-05-07,1983,5,33.5,27.0,8.8
1983-05-08,1983,5,29.6,21.0,44.1
1983-05-09,1983,5,34.5,24.0,63.0
1983-05-10,1983,5,33.4,28.8,30.8
1983-05-11,1983,5,34.5,25.5,0.7
1983-05-12,1983,5,35.7,25.8,15.5
1983-05-13,1983,5,33.0,24.0,7.4
1983-05-14,1983,5,35.6,27.1,60.2
1983-05-15,1983,5,35.9,27.9,17.0
1983-05-16,1983,5,31.5,25.1,0
1983-05-17,1983,5,36.6,28.7,32.4
1983-05-18,1983,5,31.3,22.4,53.5
1983-05-19,1983,5,34.3,24.1,13.1
1983-05-20,1983,5,29.1,21.0,28.4
1983-05-21,1983,5,30.2,22.0,13.7
1983-05-22,1983,5,31.8,25.1,19.1
1983-05-23,1983,5,30.9,20.4,6.6
1983-05-24,1983,5,35.3,28.4,14.7
1983-05-25,1983,5,34.8,28.7,0.6
1983-05-26,1983,5,31.6,25.8,16.6
1983-05-27,1983,5,34.6,26.9,187.5
1983-05-28,1983,5,33.2,23.2,17.5
1983-05-29,1983,5,35.6,29.9,1.8
1983-05-30,1983,5,32.6,24.5,12.8
1983-05-31,1983,5,33.8,25.5,5.9
1983-06-01,1983,6,29.8,22.4,8.2
1983-06-02,1983,6,32.0,25.6,2.5
1983-06-03,1983,6,31.5,24.7,0.0
1983-06-04,1983,6,38.0,31.8,2.1
1983-06-05,1983,6,36.1,27.7,5.3
1983-06-06,1983,6,30.7,22.9,2.3
1983-06-07,1983,6,34.6,25.7,1.9
1983-06-08,1983,6,33.4,25.7,0.0
1983-06-09,1983,6,36.0,27.8,8.0
1983-06-10,1983,6,35.7,30.1,0.0
1983-06-11,1983,6,38.5,31.6,3.9
1983-06-12,1983,6,31.0,21.6,0.3
1983-06-13,1983,6,36.7,26.8,0.1
1983-06-14,1983,6,37.0,31.4,4.3
1983-06-15,1983,6,33.1,26.4,4.7
1983-06-16,1983,6,33.0,26.3,8.4
1983-06-17,1983,6,34.6,27.6,2.7
1983-06-18,1983,6,32.0,22.9,4.5
1983-06-19,1983,6,39.8,31.6,0.2
1983-06-20,1983,6,35.2,27.3,11.6
1983-06-21,1983,6,34.6,24.1,1.2
1983-06-22,1983,6,32.2,23.9,0.8
1983-06-23,1983,6,37.1,29.8,0.1
1983-06-24,1983,6,35.9,28.1,3.8
1983-06-25,1983,6,38.7,32.1,2.0
1983-06-26,1983,6,30.5,19.3,0.7
1983-06-27,1983,6,32.1,23.2,1.9
1983-06-28,1983,6,33.4,25.9,1.0
1983-06-29,1983,6,31.3,21.3,1.6
1983-06-30,1983,6,35.3,27.2,0.0
1983-07-01,1983,7,32.0,21.9,0.3
1983-07-02,1983,7,32.5,25.5,0.9
1983-07-03,1983,7,30.6,21.8,0.3
1983-07-04,1983,7,35.9,30.3,2.9
1983-07-05,1983,7,35.6,25.6,3.9
1983-07-06,1983,7,38.3,31.3,0.9
1983-07-07,1983,7,29.5,22.9,4.2
1983-07-08,1983,7,34.6,26.5,0.0
1983-07-09,1983,7,31.5,21.0,0.0
1983-07-10,1983,7,32.1,24.2,0.0
1983-07-11,1983,7,30.5,23.9,0.3
1983-07-12,1983,7,28.9,18.2,2.3
1983-07-13,1983,7,33.1,23.8,1.6
1983-07-14,1983,7,35.0,26.3,0.0
1983-07-15,1983,7,33.5,27.7,3.2
1983-07-16,1983,7,32.0,20.0,11.3
1983-07-17,1983,7,32.7,23.5,4.5
1983-07-18,1983,7,37.1,28.0,0.3
1983-07-19,1983,7,39.3,32.6,0.0
1983-07-20,1983,7,32.7,22.9,0.6
1983-07-21,1983,7,38.4,30.7,1.5
1983-07-22,1983,7,35.3,27.6,2.5
1983-07-23,1983,7,39.7,32.1,0.0
1983-07-24,1983,7,28.8,20.3,3.3
1983-07-25,1983,7,32.8,28.8,4.3
1983-07-26,1983,7,33.8,28.5,3.9
1983-07-27,1983,7,35.5,29.5,0.0
1983-07-28,1983,7,38.5,28.6,10.6
1983-07-29,1983,7,36.2,28.1,0.3
1983-07-30,1983,7,32.4,22.5,9.6
1983-07-31,1983,7,35.3,27.1,0.0
1983-08-01,1983,8,25.9,16.1,0.6
1983-08-02,1983,8,23.7,15.1,0.5
1983-08-03,1983,8,30.6,22.9,0.6
1983-08-04,1983,8,30.4,22.4,0.2
1983-08-05,1983,8,22.3,14.0,1.2
1983-08-06,1983,8,27.3,20.0,0.0
1983-08-07,1983,8,30.0,21.1,1.4
1983-08-08,1983,8,30.4,21.2,0.7
1983-08-09,1983,8,26.9,20.4,1.0
1983-08-10,1983,8,27.0,19.6,0.3
1983-08-11,1983,8,24.6,19.2,1.5
1983-08-12,1983,8,27.2,20.6,0.0
1983-08-13,1983,8,27.6,17.9,0.2
1983-08-14,1983,8,27.2,18.1,0.0
1983-08-15,1983,8,24.6,17.8,0.7
1983-08-16,1983,8,30.2,21.2,1.2
1983-08-17,1983,8,26.8,20.5,0.6
1983-08-18,1983,8,23.1,12.5,0.4
1983-08-19,1983,8,23.3,14.1,0.0
1983-08-20,1983,8,26.0,16.4,0.0
1983-08-21,1983,8,28.1,17.2,0.4
1983-08-22,1983,8,27.9,21.9,0.4
1983-08-23,1983,8,25.7,18.3,0.8
1983-08-24,1983,8,28.2,21.5,2.3
1983-08-25,1983,8,24.9,20.6,0.0
1983-08-26,1983,8,28.3,19.6,0.0
1983-08-27,1983,8,24.1,16.9,0.0
1983-08-28,1983,8,29.7,23.7,0.2
1983-08-29,1983,8,26.1,20.3,1.0
1983-08-30,1983,8,26.3,15.4,0.1
1983-08-31,1983,8,22.5,13.8,0.3
1983-09-01,1983,9,19.0,12.0,1.1
1983-09-02,1983,9,20.8,14.9,0.0
1983-09-03,1983,9,22.5,14.4,0.3
1983-09-04,1983,9,17.9,8.3,0.1
1983-09-05,1983,9,20.1,13.2,0.0
1983-09-06,1983,9,27.4,22.5,0.0
1983-09-07,1983,9,16.8,9.8,0.0
1983-09-08,1983,9,17.9,11.4,0.4
1983-09-09,1983,9,23.9,17.3,0.0
1983-09-10,1983,9,20.4,9.2,0.0
1983-09-11,1983,9,18.9,8.9,0.0
1983-09-12,1983,9,20.3,13.3,0.0
1983-09-13,1983,9,17.3,8.4,0.0
1983-09-14,1983,9,21.4,15.1,0.1
1983-09-15,1983,9,19.5,12.6,0.0
1983-09-16,1983,9,18.5,12.1,0.0
1983-09-17,1983,9,21.6,13.6,0.0
1983-09-18,1983,9,14.8,4.9,0.0
1983-09-19,1983,9,24.1,19.5,0.0
1983-09-20,1983,9,21.6,13.3,0.0
1983-09-21,1983,9,19.5,14.6,0.0
1983-09-22,1983,9,19.8,12.3,0.3
1983-09-23,1983,9,20.3,11.8,0.4
1983-09-24,1983,9,21.7,14.7,0.0
1983-09-25,1983,9,20.9,13.5,0.0
1983-09-26,1983,9,22.7,14.0,0.0
1983-09-27,1983,9,25.7,19.1,0.5
1983-09-28,1983,9,18.6,9.8,0.5
1983-09-29,1983,9,17.6,4.8,0.0
1983-09-30,1983,9,20.1,11.5,1.1
1983-10-01,1983,10,16.9,9.6,35.1
1983-10-02,1983,10,12.9,2.8,4.6
1983-10-03,1983,10,6.1,-0.4,36.4
1983-10-04,1983,10,12.9,4.5,0
1983-10-05,1983,10,12.2,3.6,14.9
1983-10-06,1983,10,14.3,4.4,0
1983-10-07,1983,10,12.2,4.6,4.1
1983-10-08,1983,10,11.3,6.2,2.3
1983-10-09,1983,10,11.0,1.8,6.4
1983-10-10,1983,10,14.2,4.9,23.8
1983-10-11,1983,10,13.6,5.7,8.5
1983-10-12,1983,10,15.5,7.9,7.8
1983-10-13,1983,10,10.1,1.4,0
1983-10-14,1983,10,12.8,3.7,12.8
1983-10-15,1983,10,16.9,10.9,16.9
1983-10-16,1983,10,11.1,4.5,3.0
1983-10-17,1983,10,11.5,3.5,15.0
1983-10-18,1983,10,15.3,7.5,3.2
1983-10-19,1983,10,10.8,4.9,11.4
1983-10-20,1983,10,18.6,11.2,0
1983-10-21,1983,10,13.1,7.9,9.7
1983-10-22,1983,10,11.2,2.1,0
1983-10-23,1983,10,11.8,3.3,3.1
1983-10-24,1983,10,11.3,1.2,12.2
1983-10-25,1983,10,8.5,0.4,29.0
1983-10-26,1983,10,13.1,4.0,0
1983-10-27,1983,10,15.4,8.9,15.4
1983-10-28,1983,10,13.7,5.2,8.4
1983-10-29,1983,10,11.8,2.0,14.8
1983-10-30,1983,10,11.2,5.8,0
1983-10-31,1983,10,10.2,-0.4,0
1983-11-01,1983,11,7.9,-2.2,6.4
1983-11-02,1983,11,8.2,2.5,28.4
1983-11-03,1983,11,4.0,-3.2,14.1
1983-11-04,1983,11,6.7,-0.6,2.5
1983-11-05,1983,11,4.0,-4.3,5.8
1983-11-06,1983,11,5.7,-1.9,7.8
1983-11-07,1983,11,8.9,1.5,48.5
1983-11-08,1983,11,6.6,-1.0,50.2
1983-11-09,1983,11,4.5,-3.1,20.1
1983-11-10,1983,11,3.0,-6.8,56.4
1983-11-11,1983,11,9.9,0.7,9.4
1983-11-12,1983,11,9.3,1.4,8.2
1983-11-13,1983,11,2.7,-5.4,43.4
1983-11-14,1983,11,9.6,-0.8,26.5
1983-11-15,1983,11,8.9,-1.4,12.9
1983-11-16,1983,11,3.3,-7.6,40.8
1983-11-17,1983,11,2.4,-3.4,60.8
1983-11-18,1983,11,11.8,4.3,0.2
1983-11-19,1983,11,8.8,0.1,0
1983-11-20,1983,11,6.6,0.5,73.5
1983-11-21,1983,11,5.6,-3.7,14.5
1983-11-22,1983,11,8.6,-0.2,15.9
1983-11-23,1983,11,12.3,3.0,46.5
1983-11-24,1983,11,2.3,-6.9,1.0
1983-11-25,1983,11,3.2,-6.8,0
1983-11-26,1983,11,7.3,-3.0,6.7
1983-11-27,1983,11,7.1,-2.7,0
1983-11-28,1983,11,10.4,3.2,5.6
1983-11-29,1983,11,15.3,7.7,11.0
1983-11-30,1983,11,9.8,2.7,104.0
1983-12-01,1983,12,4.2,-4.7,26.4
1983-12-02,1983,12,1.7,-5.0,88.1
1983-12-03,1983,12,2.3,-2.7,4.3
1983-12-04,1983,12,5.3,-1.9,41.3
1983-12-05,1983,12,7.0,-1.4,3.6
1983-12-06,1983,12,9.4,0.1,36.2
1983-12-07,1983,12,8.0,-1.0,1.1
1983-12-08,1983,12,3.6,-6.2,1.4
1983-12-09,1983,12,6.7,-0.3,20.2
1983-12-10,1983,12,6.2,-2.2,0
1983-12-11,1983,12,5.6,-2.4,31.6
1983-12-12,1983,12,10.3,-0.2,4.5
1983-12-13,1983,12,3.3,-6.7,5.4
1983-12-14,1983,12,7.7,-2.9,41.2
1983-12-15,1983,12,7.9,1.3,27.7
1983-12-16,1983,12,11.8,3.1,47.2
1983-12-17,1983,12,5.0,-0.6,135.9
1983-12-18,1983,12,6.6,0.2,49.8
1983-12-19,1983,12,2.8,-2.8,16.0
1983-12-20,1983,12,3.5,-4.6,79.2
1983-12-21,1983,12,6.3,-0.6,13.0
1983-12-22,1983,12,5.7,-3.1,0
1983-12-23,1983,12,7.6,1.6,20.3
1983-12-24,1983,12,4.9,-5.2,0
1983-12-25,1983,12,-1.1,-9.1,71.1
1983-12-26,1983,12,2.0,-5.9,17.5
1983-12-27,1983,12,3.3,-6.4,21.7
1983-12-28,1983,12,2.0,-5.5,0.6
1983-12-29,1983,12,7.4,-1.1,3.9
1983-12-30,1983,12,8.0,-0.4,5.4
1983-12-31,1983,12,5.2,-3.0,8.1
1984-01-01,1984,1,9.4,3.3,23.9
1984-01-02,1984,1,1.0,-7.5,25.2
1984-01-03,1984,1,6.2,0.1,62.3
1984-01-04,1984,1,2.3,-6.7,23.3
1984-01-05,1984,1,8.7,2.9,0
1984-01-06,1984,1,6.2,-1.3,14.9
1984-01-07,1984,1,13.1,5.5,0
1984-01-08,1984,1,11.4,3.7,2.2
1984-01-09,1984,1,5.0,-5.0,24.9
1984-01-10,1984,1,9.7,1.4,50.9
1984-01-11,1984,1,6.4,0.4,2.7
1984-01-12,1984,1,6.7,-1.3,1.6
1984-01-13,1984,1,6.6,-0.8,16.2
1984-01-14,1984,1,8.1,-0.6,34.2
1984-01-15,1984,1,9.0,1.5,50.7
1984-01-16,1984,1,9.0,-0.2,40.1
1984-01-17,1984,1,5.9,-2.8,38.7
1984-01-18,1984,1,5.3,-4.1,3.7
1984-01-19,1984,1,5.9,-0.0,11.8
1984-01-20,1984,1,10.8,1.7,12.4
1984-01-21,1984,1,13.5,4.6,50.1
1984-01-22,1984,1,5.1,-2.8,48.3
1984-01-23,1984,1,16.0,6.6,34.1
1984-01-24,1984,1,5.7,-1.0,11.9
1984-01-25,1984,1,3.8,-3.5,43.4
1984-01-26,1984,1,10.2,2.4,19.7
1984-01-27,1984,1,7.0,0.1,12.3
1984-01-28,1984,1,10.1,3.5,5.1
1984-01-29,1984,1,9.7,1.4,5.0
1984-01-30,1984,1,7.0,0.2,10.6
1984-01-31,1984,1,3.2,-5.3,0
1984-02-01,1984,2,10.6,3.3,22.5
1984-02-02,1984,2,11.3,6.1,0
1984-02-03,1984,2,10.8,1.9,0
1984-02-04,1984,2,15.3,7.7,2.8
1984-02-05,1984,2,8.7,-0.4,4.1
1984-02-06,1984,2,17.0,9.7,11.4
1984-02-07,1984,2,7.8,-3.3,16.6
1984-02-08,1984,2,12.2,5.9,7.0
1984-02-09,1984,2,13.2,4.7,10.5
1984-02-10,1984,2,16.1,6.7,6.6
1984-02-11,1984,2,12.4,3.5,0
1984-02-12,1984,2,13.0,5.3,29.5
1984-02-13,1984,2,9.1,1.6,8.7
1984-02-14,1984,2,11.7,0.9,7.1
1984-02-15,1984,2,10.7,2.2,0
1984-02-16,1984,2,14.1,3.8,6.2
1984-02-17,1984,2,9.9,4.9,2.0
1984-02-18,1984,2,11.3,4.9,4.5
1984-02-19,1984,2,11.1,4.2,0
1984-02-20,1984,2,12.2,6.1,0
1984-02-21,1984,2,13.2,5.0,0
1984-02-22,1984,2,13.7,4.4,14.1
1984-02-23,1984,2,14.5,8.4,18.1
1984-02-24,1984,2,8.6,0.1,7.2
1984-02-25,1984,2,16.8,5.4,8.6
1984-02-26,1984,2,6.2,-3.1,26.5
1984-02-27,1984,2,21.1,15.5,2.3
1984-02-28,1984,2,12.8,7.3,0
1984-02-29,1984,2,15.9,9.5,6.8
1984-03-01,1984,3,19.2,11.9,0
1984-03-02,1984,3,19.8,11.6,5.1
1984-03-03,1984,3,18.3,11.5,8.9
1984-03-04,1984,3,16.9,8.6,0
1984-03-05,1984,3,16.6,7.3,3.1
1984-03-06,1984,3,18.4,11.6,0
1984-03-07,1984,3,21.1,13.7,0.5
1984-03-08,1984,3,12.3,5.0,5.1
1984-03-09,1984,3,17.2,8.6,0
1984-03-10,1984,3,21.3,14.2,0
1984-03-11,1984,3,23.4,13.6,5.4
1984-03-12,1984,3,18.6,11.6,5.1
